"DATE.DE.CLASSEMENT","DATE.DE.PUBLICATION.DE.L.ETABLISSEMENT","TYPOLOGIE.ÉTABLISSEMENT","CLASSEMENT","CATÉGORIE","MENTION","NOM.COMMERCIAL","ADRESSE","CODE.POSTAL","COMMUNE","TÉLÉPHONE","COURRIEL","SITE.INTERNET","TYPE.DE.SÉJOUR","CAPACITÉ.D.ACCUEIL..PERSONNES.","NOMBRE.DE.CHAMBRES","NOMBRE.D.EMPLACEMENTS","NOMBRE.D.UNITES.D.HABITATION","NOMBRE.DE.LOGEMENTS","X","NOT_LUXE","FLAG_ENSEIGNE","NOM_ENSEIGNE"
"01/03/2016","01/03/2016","HÔTEL","3 étoiles","-","-","HÔTEL ALPAZUR","106 Rue du mont cenis",73480,"LANSLEBOURG-MONT-CENIS","0479203543","hotel.alpazur@orange.fr","http://www.alpazur-lanslebourg.com/","-","54",27,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL KER LOUIS","46 avenue jean cristau",85800,"SAINT-GILLES-CROIX-DE-VIE","0251550191","hotelkerlouis@orange.fr","http://www.hotel-kerlouis.fr/","-","35",15,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL VALERIE ","Rue de L Eglise",5100,"MONTGENÈVRE","0492219002","info@hotel-montgenevre.com","http://www.hotel-montgenevre.com/","-","38",19,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL EIFFEL SEGUR","34 boulevard Garibaldi",75015,"PARIS","0143066050","reservation@paris-hotel-eiffel-segur.com","http://www.paris-hotel-eiffel-segur.com/","-","66",33,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS MARSEILLE CENTRE PRADO VELODROME","6 RUE DE CASSIS",13008,"MARSEILLE","0491257373","H0619@accor.com ","http://www.ibis.com/fr/hotel-0619-ibis-marseille-centre-prado-velodrome/index.shtml","-","232",116,,,,"",TRUE,TRUE,"IBIS"
"29/02/2016","29/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL KYRIAD CHOLET","Rue Maisonneuve",49300,"CHOLET","0241710520","cholet@kyriad.fr","http://www.kyriad-cholet.fr/fr","-","98",49,,,,"",TRUE,TRUE,"KYRIAD"
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL SAINT GEORGES","334 rue de la république",73300,"SAINT-JEAN-DE-MAURIENNE","0479640106","info@hotel-saintgeorges.com","http://www.hotel-saintgeorges.com","-","80",30,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL ADONIS STRASBOURG","5 rue de turenne",67100,"STRASBOURG","0388351972 ","resa@adonis-hotel-strasbourg.com","http:/www.adonis-hotel-strasbourg.com","-","60",30,,,,"",TRUE,FALSE,
"29/02/2016","29/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL VIKING","Téléphérique du Pleney",74110,"MORZINE","0450791169","jean-marcmilan@tuiski.com","http://www.hotels-altitude.com/en/viking-morzine-2/experiments-and-service/","-","148",74,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","NOVOTEL NICE AEROPORT ARENAS","455 PROMENADE DES ANGLAIS",6300,"NICE","0493212250","H0478-GM@accor.com","http://www.novotel.com/fr/hotel-0478-novotel-nice-arenas-aeroport/index.shtml","-","262",131,,,,"",FALSE,TRUE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL CONCORDE MONTPARNASSE","40 Rue du Commandant René Mouchotte",75014,"PARIS","0156548400","montparnasse@hotel-concorde.com","http://www.hotel-montparnasse.com/","-","708",354,,,,"",FALSE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL DU CANAL","88-108 avenue Arnaut Vidal",11400,"CASTELNAUDARY","0468940505","contact@hotelducanal.com","www.hotelducanal.com","-","97",43,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","5 étoiles","-","-","DISNEYLAND HÔTEL","rue de la Marnière",77700,"CHESSY","0160456589","dlp.cro.communication@disney.com","http://www.disneylandparis.fr/hotels/disneyland-hotel/?CMP=OKC-dlp-gmap-435","-","992",496,,,,"",FALSE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS CANNES MANDELIEU","802 BOULEVARD DES ECUREUILS",6210,"MANDELIEU-LA-NAPOULE","0493904346","H6518@accor.com ","http://www.accorhotels.com/fr/hotel-6518-ibis-cannes-mandelieu/index.shtml","-","192",96,,,,"",TRUE,TRUE,"IBIS"
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL DE FRANCE","7 PLACE OCTAVE MARQUET",87600,"ROCHECHOUART","0555037740","contact@hoteldefrance-rochechouart.fr","http://www.hoteldefrance-rochechouart.fr","-","25",12,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL BOREAL","9 RUE PAUL DEROULEDE",6300,"NICE","0493823636","borealhotel@wanadoo.fr","http://www.hotelboreal.fr","-","132",66,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL BEAUNIER","31 RUE BEAUNIER",75014,"PARIS","0145393645","contact@hotelbeaunier.fr","www.hotelbeaunier.fr","-","38",19,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","1 étoile","-","-","HÔTEL NATION MONTMARTRE","4 RUE BOISSIEU",75017,"PARIS","0146063971","reservation@hotelnationmontmartre.com","www.hotelnationmontmartre.com","-","64",32,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL SAINT CHRISTOPHE","2 AVENUE VICTOR HUGO",13080,"AIX-EN-PROVENCE","0442260124","adm.saintchistophe@wanadoo.fr","http://www.hotel-saintchristophe.com","-","134",67,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS ITALIE TOLBIAC","177 RUE DE TOLBIAC",75013,"PARIS","0145801660","H0923@accor.com ","http://www.accorhotels.com/fr/hotel-0923-ibis-paris-italie-tolbiac-13eme/index.shtml","-","120",60,,,,"",TRUE,TRUE,"IBIS"
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL LES SALINES","2 avenue de l'Atlantique ",56340,"CARNAC","0297525300","contact@thalasso-carnac.com","http://www.thalasso-carnac.com","-","430",215,,,,"",FALSE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE MANOIR D'AGNES","2 rue saint roch",9400,"TARASCON-SUR-ARIÈGE","0561023281","hotel@manoiragnes.com","http://www.manoiragnes.com","-","30",15,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","PALMYRA GOLF HÔTEL","4 AVENUE DES ALYZES",34300,"AGDE","0467015015","reservation@palmyragolf.com","http://www.palmyragolf.com","-","72",34,,,,"",FALSE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL BEST WESTERN DE NEUVILLE","3 rue verniquet",75017,"PARIS","0143802630","neuville@bookinnfrance.com","http://www.paris-hotel-neuville.com","-","56",28,,,,"",FALSE,TRUE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL KYRIAD MONTARGIS AMILLY","1250 avenue d'Antibes",45200,"AMILLY","0238982021","montargis.amilly@kyriad.fr","http://kyriad.com","-","94",40,,,,"",TRUE,TRUE,"KYRIAD"
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL NOVOTEL PARIS PONT DE SEVRES","11-13 GRANDE RUE",92310,"SEVRES","0146232000","h1979-gm@accor.com","http://www.accorhotels.com/fr/hotel-1979-novotel-paris-pont-de-sevres/index.shtml","-","380",131,,,,"",FALSE,TRUE,
"26/02/2016","26/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL DE L'ILL","8 rue des Bateliers",67100,"STRASBOURG","0388362001","info@hotel-ill.com","http://www.hotel-ill.com","-","54",27,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL ALÉRY","5 avenue d'Aléry ",74000,"ANNECY","0450452475","hotel.alery@wanadoo.fr","http://www.hotel-alery-annecy.fr/","-","46",22,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","ALLIANCE HÔTEL","9 rue LaFontaine",93400,"SAINT-OUEN","0149186666","eliane.pincot@alliance-hospitality.com","http://alliance-hotel-paris-saint-ouen.com/index.php/fr/","-","240",120,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS PARIS CDG AIRPORT","roissy pole Est, Boîte Postale 11122",95700,"ROISSY-EN-FRANCE","0149191919","h1404-gm@accor.com","http://www.ibis.com/fr/hotel-1404-ibis-paris-cdg-airport/index.shtml","-","1544",772,,,,"",TRUE,TRUE,"IBIS"
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS PARIS PLACE D'ITALIE","25 AVENUE STEPHEN PICHON",75013,"PARIS","0144249485","nathalie.jeanne@accor.com","http://www.ibis.com/fr/hotel-1803-ibis-paris-place-d-italie-13eme/index.shtml","-","160",72,,,,"",TRUE,TRUE,"IBIS"
"26/02/2016","26/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE KLEBER","12 RUE KLEBER",93100,"MONTREUIL","0142871516","lekleber@outlook.fr","http://www.lekleber.fr/","-","48",24,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE RELAIS DE RIXHEIM","1 Petit Chemin de Sausheim",68170,"RIXHEIM","0389645901","contact@relais-rixheim.com","www.hotel-relais-rixheim.com","-","86",42,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL DISNEY'S NEWPORT BAY CLUB","Avenue Robert Schuman",77700,"COUPVRAY","0160455500","dlp.npb.frontoffice@disney.com","http://www.disneylandparis.com","-","2500",1093,,,,"",FALSE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL AUBERGE DE L'ÉTOILE","38 rue de la Porte Saint Martin",78770,"THOIRY","01 34 87 40 21","reservation@aubergedeletoile.com","http://www.aubergedeletoile.com/","-","25",11,,,,"",TRUE,FALSE,
"26/02/2016","26/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL BEST WESTERN PREMIER OPÉRA OPAL","19 rue Tronchet",75008,"PARIS","0142657797","opal@bookinnfrance.com","http://www.paris-hotel-opal.com","-","60",33,,,,"",FALSE,TRUE,
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL DE L'ALMA","32 rue de l'exposition",75007,"PARIS","0147054570","resa@alma-paris-hotel.com","www.almahotel.fr","-","50",32,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS SAINT GRATIEN","54 PLACE DE LA GARE",95210,"SAINT-GRATIEN","0130108810","H5542-GM@accor.com","http://www.accorhotels.com/fr/hotel-5542-ibis-saint-gratien/index.shtml","-","100",50,,,,"",TRUE,TRUE,"IBIS"
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","AUBERGE DU MANOIR","8 route du Bouchet",74400,"CHAMONIX-MONT-BLANC","0450531077","contact@aubergedumanoir.com","http://www.chalethotelchamonix.fr/","-","43",18,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","4 étoiles","-","-","GRAND ATLANTIC HÔTEL","14-16 Avenue de la république",33120,"ARCACHON","0524046030","contact@grandatlantichotel.fr","http://www.grandatlantichotel.fr","-","116",55,,,,"",FALSE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE VINCENNES","1 Rue Nationale",85110,"CHANTONNAY","02 51 94 31 70","hotellevincennes@wanadoo.fr","http://www.hotel-levincennes-85.fr/index.html","-","28",10,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL GUSTAVE","34 rue viala",75015,"PARIS","0140581166","reservation@hotelgustave.com","https://www.hotelgustave.com/","-","69",32,,,,"",FALSE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL LES GRANDES ROUSSES","429 route du signal",38750,"ALPE D'HUEZ","0476803311","reservation@hotelgrandesrousses.com","http://www.hotelgrandesrousses.com","-","108",54,,,,"",FALSE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT L'ÉCLUSE 34","RUE ROHAN, Zone Industrielle SUD",67790,"STEINBOURG","0388021252","contact@hotelecluse34.com","www.hotelecluse34.com","-","80",37,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","4 étoiles","-","-","WESTOTEL NANTES ATLANTIQUE","34 rue de la vrière",44240,"LA CHAPELLE-SUR-ERDRE","0251813636","contact@westotel.com","http://www.westotel.com","-","606",303,,,,"",FALSE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL LES TERRASSES DE SAUMUR","Chemin de l'Alat",49400,"SAINT-HILAIRE-SAINT-FLORENT","0241672848","contact@lesterrassesdesaumur.fr","http://www.lesterrassesdesaumur.fr","-","46",20,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HOTEL IBIS BUDGET ISSY LES MOULINEAUX","12 RUE JACQUES HENRI LARTIGUE",92130,"ISSY-LES-MOULINEAUX","0892680713","h2596@accor.com","http://www.accorhotels.com/fr/hotel-2596-ibis-budget-issy-les-moulineaux/index.shtml","-","429",157,,,,"",TRUE,TRUE,"IBIS"
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS MONTBELIARD","RUE DU JURA LE PIED DES GOUTTES",25200,"MONTBÉLIARD","0381902158","h0622@accor.com","http://www.accorhotels.com/fr/hotel-0622-ibis-montbeliard/index.shtml","-","140",70,,,,"",TRUE,TRUE,"IBIS"
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL ELISSALDIA","place de la mairie",64210,"BIDART","0559549003","hotel.elissaldia@wanadoo.fr","http://www.hotel-elissaldia.com/","-","31",14,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL DES REMPARTS","43 Avenue Camille Pelletan",17300,"ROCHEFORT","0546871244","reception@hotel-remparts.com","www.hotel-remparts.com","-","178",71,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LA BOURRINE","5 chemin de la Culée",44580,"BOURGNEUF-EN-RETZ","0240214069","la.bourrine@wanadoo.fr","www.restaurant-labourrine.com","-","22",10,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","1 étoile","-","-","HÔTEL LOU BEN MANJA","PLACE SAN MENT",6660,"SAINT-ÉTIENNE-DE-TINÉE","0493024028","loubenmanja@hotmail.fr","www.loubenmanja.com","-","21",8,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL JEANNE D'ARC MARAIS","3 rue de Jarente",75004,"PARIS","0148876211","information@hoteljeannedarc.com","www.hoteljeannedarc.com","-","68",34,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","3 étoiles","-","-","HOTEL LES CHARDONNELLES","SUPER DEVOLUY STATION",5250,"ST ETIENNE EN DEVOLUY","0492588690","info@hotel-chardonnelles.com","www.hotel-chardonnelles.com","-","200",46,,,,"",TRUE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL SOLEIL DE SAINT-TROPEZ","LES PARCS DE SAINT TROPEZ - SAINT PONS LES MÛRES",83310,"GRIMAUD","0494793939","reservation@soleilvacances.com","http://www.soleilvacances.com/hotel/hotel-soleil-saint-tropez-grimaud","-","388",132,,,,"",FALSE,FALSE,
"25/02/2016","25/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LA BELLE ÉTOILE","ROUTE DE PARIS, lieu-dit belle étoile",44470,"THOUARÉ-SUR-LOIRE","0240680169","hotel.belleetoile@free.fr","http://hotelbelleetoile.fr","-","76",37,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL PRINTANIA","5 avenue george V",35800,"DINARD","0299461307","printania.dinard@wanadoo.fr","http://printaniahotel.com","-","112",55,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL D'ESPAGNE","9 cité Bergère",75009,"PARIS","0155335090","he@hotels-emeraude.com","www.hotel-espagne-paris.fr","-","90",42,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS BORDEAUX LAC","RUE DU PETIT BARAIL",33300,"BORDEAUX","0556509650","H0356@accor.com ","http://www.accorhotels.com/fr/hotel-0356-ibis-bordeaux-lac/index.shtml","-","282",116,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL AUBERGE CAMELIA","406 Route de Villaz",74570,"AVIERNOZ","0450224424","info@hotelcamelia.com","www.hotelcamelia.com","-","24",8,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL ALCYON","17 rue de Prague",75012,"PARIS","0143436635","reservation.alcyon@lerichemont.fr","www.hotel-alcyon.paris","-","60",36,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL ASCOT OPERA","2 Rue Monsigny",75002,"PARIS","0142968766","hotel.ascot.opera@wanadoo.fr","http://www.ascotparishotel.com","-","72",36,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL LES MAISONS DE LÉA","PLACE SAINTE CATHERINE",14600,"HONFLEUR","0231144949","messaline@lesmaisonsdelea.com","http://www.lesmaisonsdelea.com","-","87",33,,,,"",FALSE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","4 étoiles","-","-","QUALITY HÔTEL TOULOUSE SUD","3 avenue Irène Joliot-Curie",31100,"TOULOUSE","0561403030","accueil@qualityhoteltoulousesud.fr","www.choicehotels.fr/fr490","-","200",90,,,,"",FALSE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS PARIS MONTMARTRE","5 RUE CAULAINCOURT",75018,"PARIS","0155301818","H0697-GM@ACCOR.COM","http://www.accorhotels.com/fr/hotel-0697-ibis-paris-montmartre-18eme/location.shtml","-","652",326,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","5 étoiles","-","-","AKOYA HÔTEL & SPA","6 IMPASSE DES GOELANDS",97460,"SAINT GILLES LES BAINS","0262917878","bvanhauw@akoya-hotel.com","http://www.akoya-hotel.com/","-","208",104,,,,"",FALSE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","5 étoiles","-","-","HÔTEL AU COEUR DU VILLAGE","26 MONTEE DU CHATEAU",74220,"LA CLUSAZ","0450015001","info@hotel-aucoeurduvillage.fr","http://www.hotel-aucoeurduvillage.fr","-","129",57,,,,"",FALSE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL DES AMANDIERS","PLACE AUGUSTE HORTH",97300,"CAYENNE","0594289728","reservation@hoteldesamandiers.com","-","-","42",21,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA CARAVELLE","1 boulevard Pierre Benoit",64500,"CIBOURE","0559471805","contact@hotellacaravelle.com","http://www.hotellacaravelle.com","-","42",18,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","1 étoile","-","-","HÔTEL F1 LORIENT CAUDAN","177 RUE FRANCOIS GROULT",56850,"CAUDAN","0891705277","h2318@accor.com","http://www.accorhotels.com/fr/hotel-2318-formule-1-hotelf1-lorient/index.shtml","-","174",63,,,,"",TRUE,TRUE,"F1"
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS STYLES NICE CENTRE GARE","3-5 Avenue Durante",6000,"NICE","0492006300","H9907-RE@accor.com","http://www.accorhotels.com/fr/hotel-9907-ibis-styles-nice-centre-gare/index.shtml","-","327",135,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS BORDEAUX AÉROPORT","Avenue Apollo Parc Cadéra Sud",33700,"MÉRIGNAC","0556341019","H0600@accor.com","http://www.accorhotels.com/fr/hotel-0600-ibis-bordeaux-aeroport/index.shtml","-","130",65,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL DU CYGNE","10 rue de la gare",79600,"AIRVAULT","0549633058","hotelducygne79@orange.fr","http://www.airvault-hotelducygne.fr/","-","28",13,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","4 étoiles","-","-","NOVOTEL SURVILLIERS SAINT WITZ","LE POIRIER VERT",95470,"SAINT-WITZ","0134686980","H0459@accor.com","http://www.novotel.com/fr/hotel-0459-novotel-survilliers-saint-witz/index.shtml","-","316",79,,,,"",FALSE,TRUE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS STYLES NICE AÉROPORT ARENAS","127 BOULEVARD RENE CASSIN",6300,"NICE","0492294430","h7008@accor.com","http://www.accorhotels.com/fr/hotel-7008-ibis-styles-nice-aeroport-arenas/index.shtml","-","182",91,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL EMILIE","23 avenue Emilie",17200,"ROYAN","0546382284","hotel-emilie@sfr.fr","www.hotel-emilie.fr","-","22",9,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS BORDEAUX PESSAC","8 AVENUE ANTOINE BECQUEREL",33600,"PESSAC","0556072784","H0850-GM@accor.com","http://www.accorhotels.com/fr/hotel-0850-ibis-bordeaux-pessac/index.shtml","-","299",87,,,,"",TRUE,TRUE,"IBIS"
"24/02/2016","24/02/2016","HÔTEL","3 étoiles","-","-","TIMHÔTEL PARIS GARE DE LYON","1 bis, 3 Rue D'Austerlitz ",75012,"PARIS","0143441347","ericnivelle@timhotel.fr","http://www.timhotel.com/fr/nos-hotels-details/29-timhotel-paris-gare-de-lyon-3.htm","tab-presentation","-",96,54,,,"-",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HOTEL DE SENLIS","7 rue Malebranche",75005,"PARIS","0143299310","hoteldesenlis@wanadoo.fr","www.hoteldesenlis.fr","-","68",31,,,,"",TRUE,FALSE,
"24/02/2016","24/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL IBIS BUDGET CANNES CENTRE VILLE","3 Rue Mozart",6400,"CANNES","0892681297","h5493-dm@accor.com","http://www.accorhotels.com/fr/hotel-5493-ibis-budget-cannes-centre-ville/index.shtml","-","204",102,,,,"",TRUE,TRUE,"IBIS"
"23/02/2016","23/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA CORNE D'ABONDANCE","6 Rue de Rouen",27520,"BOURGTHEROULDE-INFREVILLE","0235786801","contact@lacornedabondance.fr","http://www.lacornedabondance.fr","-","40",14,,,,"",TRUE,FALSE,
"23/02/2016","23/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL BEST WESTERN PRINCE DE GALLES","4 avenue Général de Gaulle",6500,"MENTON","0493282121","hotel@princedegalles.com","www.hotel-menton.net","-","126",63,,,,"",FALSE,TRUE,
"23/02/2016","23/02/2016","HÔTEL","2 étoiles","-","-","IBIS BUDGET MARSEILLE AÉROPORT PROVENCE","AEROPORT MARSEILLE PROVENCE",13700,"MARIGNANE","0442791165","h5095-re@accor.com","http://www.accorhotels.com/fr/hotel-5095-ibis-budget-aeroport-marseille-provence/index.shtml","-","234",117,,,,"",TRUE,TRUE,"IBIS"
"23/02/2016","23/02/2016","HÔTEL","5 étoiles","-","-","HÔTEL & SPA LE YULE","Front de neige",73150,"VAL-D'ISÈRE","0479061173","info@leyule.fr","www.leyule.fr","-","80",41,,,,"",FALSE,FALSE,
"23/02/2016","23/02/2016","HÔTEL","4 étoiles","-","-","AC HOTEL AMBASSADEUR MARRIOTT ANTIBES JUAN LES PINS","50 Chemin des sables",6160,"JUAN LES PINS","0492937410","william.lassara@marriott.com","www/marriott.com/jlpar","-","1400",221,,,,"",FALSE,TRUE,"MARRIOTT"
"23/02/2016","23/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL KYRIAD LA GARDE-SAINT CHELY D APCHER","AIRE DE LA GARDE",48200,"ALBARET-SAINTE-MARIE","0466426225","lagarde@kyriad.fr","www.kyriad-la-garde-saint-chely-apcher.fr","-","120",58,,,,"",TRUE,TRUE,"KYRIAD"
"23/02/2016","23/02/2016","HÔTEL","2 étoiles","-","-","MANDARINA HÔTEL ","39 avenue Yves Emmanuel Baudoin",6130,"GRASSE","0428380220","directionmh@gmail.com","-","-","70",32,,,,"",TRUE,FALSE,
"23/02/2016","23/02/2016","HÔTEL","4 étoiles","-","-","HÔTEL LE TREMPLIN","route albert gacon",73550,"MERIBEL","0479088917","infos@hoteltremplin.com","http://www.hoteltremplin.com/fr/contact","-","108",40,,,,"",FALSE,FALSE,
"10/02/2016","10/02/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE CYGNE","20 RUE NOTRE DAME",76220,"GOURNAY-EN-BRAY","0235902780","hotel.le.cygne@orange.fr","http://fr.hotellecygne.fr/","-","59",29,,,,"",TRUE,FALSE,
"10/02/2016","10/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS AVENUE D'ITALIE","15 BIS AVENUE D'ITALIE",75013,"PARIS","0153796000","H5543-GM@ACCOR.COM","www.accorhotels.com","-","244",122,,,,"",TRUE,TRUE,"IBIS"
"10/02/2016","10/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL CHAI DE LA PALEINE","10 place Jules Raimbault",49260,"LE PUY-NOTRE-DAME","0241382825","lapaleine@wanadoo.fr","http://www.paleine.fr","-","28",12,,,,"",TRUE,FALSE,
"10/02/2016","10/02/2016","HÔTEL","3 étoiles","-","-","HÔTEL RÉSIDENCE LE PIGEON BLANC","42 rue Nationale",57600,"FORBACH","03 87 85 23 05","hotel.pigeonblanc@free.fr","http://www.hotel-pigeonblanc.com/fr/index.php","-","24",12,,,,"",TRUE,FALSE,
